NO,ADDR,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,SPEC21,CON21,SPEC22,CON22,SPEC23,CON23,SPEC24,CON24,SPEC25,CON25,SPEC26,CON26,SPEC27,CON27,SPEC28,CON28,SPEC29,CON29,SPEC30,CON30,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20,GOTO,REMARKS
185,,EL_ETM,GN35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G070A,PDMPART,101104078,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,EL_ETM,GN35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103872,PDMPART,101103872,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,EL_ETM,GN35B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G040A,PDMPART,101104079,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,EL_ETM,GN35B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103873,PDMPART,101103873,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,EL_ETM,GN35B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G080A,PDMPART,101104080,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,EL_ETM,GN35B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103874,PDMPART,101103874,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104083,PDMPART,101104083,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103839,PDMPART,101103839,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110431G010A,PDMPART,101104081,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103837,PDMPART,101103837,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110431G020A,PDMPART,101104082,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,EL_ETM,GN50A,EL_ACAPA,<=2000,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103838,PDMPART,101103838,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104086,PDMPART,101104086,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103842,PDMPART,101103842,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110431G030A,PDMPART,101104084,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103840,PDMPART,101103840,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110431G040A,PDMPART,101104085,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,EL_ETM,GN50B,EL_ACAPA,<=2000,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103841,PDMPART,101103841,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104089,PDMPART,101104089,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,12,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103845,PDMPART,101103845,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104087,PDMPART,101104087,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103843,PDMPART,101103843,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104088,PDMPART,101104088,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,EL_ETM,GN50C,EL_ACAPA,<=1600,EL_ASPD,">105,<=150",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103844,PDMPART,101103844,TM_MODEL,GN50,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,EL_ETM,GN60A,EL_ACAPA,<=2500,EL_ASPD,<=60,EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104090,PDMPART,101104090,TM_MODEL,GN60,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,EL_ETM,GN60B,EL_ACAPA,<=2500,EL_ASPD,">60,<=105",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104091,PDMPART,101104091,TM_MODEL,GN60,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,EL_ETM,GN60D,EL_ACAPA,<=1600,EL_ASPD,">120,<=210",EL_ERPD,12,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,?SSVF?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104093,PDMPART,101104093,TM_MODEL,GN60,BRAKE_MODEL,EC-5415SM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G010A,PDMPART,101104122,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103635,PDMPART,101103635,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103636,PDMPART,101103636,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G020A,PDMPART,101104123,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103637,PDMPART,101103637,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103638,PDMPART,101103638,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G030A,PDMPART,101104124,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103639,PDMPART,101103639,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,EL_ETM,GT100A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103640,PDMPART,101103640,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G040A,PDMPART,101104125,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103644,PDMPART,101103644,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103645,PDMPART,101103645,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G050A,PDMPART,101104126,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103646,PDMPART,101103646,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103647,PDMPART,101103647,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110301G060A,PDMPART,101104127,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103648,PDMPART,101103648,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,EL_ETM,GT100B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103649,PDMPART,101103649,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104128,PDMPART,101104128,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103653,PDMPART,101103653,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103654,PDMPART,101103654,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104129,PDMPART,101104129,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103655,PDMPART,101103655,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103656,PDMPART,101103656,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104130,PDMPART,101104130,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103657,PDMPART,101103657,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,EL_ETM,GT100C,EL_ACAPA,,EL_ASPD,180,EL_ERPD,10,EL_ERPW,8,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103658,PDMPART,101103658,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104131,PDMPART,101104131,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,",?LXVF?,?FI4GL?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103662,PDMPART,101103662,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,EL_ETM,GT100D,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,EL_ATYP,"!(?LXVF?,?FI4GL?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103663,PDMPART,101103663,TM_MODEL,GT100,BRAKE_MODEL,DB2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
