PID,VERSION,HOUID,NO,ADDR,GOTO,REMARKS,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20
EL_PA115A02,57,1300802,86,-,A115A02_3,작업요청 02416,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,?GH31?,EL_ECWTP,",R/R,F/R",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510132G0100,DWG_A115A02_CWT,11510132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,87,-,A115A02_3,작업요청 02416,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,?GH31?,EL_ECWTP,",R/L,F/L",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510132G0200,DWG_A115A02_CWT,11510132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,88,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35B,EL_ECWTP,",F/L,R/L",EL_ECWRL,",13,89",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0500,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,89,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35B,EL_ECWTP,",R/R,F/R",EL_ECWRL,",13,89",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0600,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,90,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35C,EL_ECWTP,",F/L,R/L",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0100,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,91,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35C,EL_ECWTP,",F/L,R/L",EL_ECWRL,",13,89",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0200,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,92,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35C,EL_ECWTP,",R/R,F/R",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0300,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,93,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH35C,EL_ECWTP,",R/R,F/R",EL_ECWRL,",13,89",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0400,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,94,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ACAPA,<=1600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510023G010A,DWG_A115A02_CWT,11510023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,95,-,A115A02_3,-,EL_ATYP,",GTLX,GTLX_E",EL_ECWGV,DG200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510036G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,96,-,A115A02_3,-,EL_ATYP,",GTLX,GTLX_E",EL_ECWGV,DG240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510036G0700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,97,-,A115A02_3,-,EL_ATYP,",GTLX,GTLX_E",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,98,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,100,-,A115A02_3,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECWGV,DG200,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,-,EL_ECWSF,-,EL_ECWCC,-,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11500289G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,101,-,A115A02_3,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECWGV,DG200,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,-,EL_ECWSF,-,EL_ECWCC,-,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,115101081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,102,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,",F/R,R/R",EL_ETM,-,EL_ECWSF,-,EL_ECWCC,85,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11500237G010A,DWG_A115A02_CWT,11500237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,103,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,",F/L,R/L",EL_ETM,-,EL_ECWSF,-,EL_ECWCC,85,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11500237G020A,DWG_A115A02_CWT,11500237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,104,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,8,EL_ECWGP,-,EL_ECWTP,",F/R,R/R",EL_ETM,",GY35A,GY35B",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,105,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,8,EL_ECWGP,-,EL_ECWTP,",F/R,R/R",EL_ETM,",GY35C,GY35D",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,106,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,8,EL_ECWGP,-,EL_ECWTP,",F/L,R/L",EL_ETM,",GY35A,GY35B",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,107,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,8,EL_ECWGP,-,EL_ECWTP,",F/L,R/L",EL_ETM,",GY35C,GY35D",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,108,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,",13,89",EL_ECWGP,-,EL_ECWTP,",F/R,R/R",EL_ETM,",?GY40?,?GY55?",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,109,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,",13,89",EL_ECWGP,-,EL_ECWTP,",F/L,R/L",EL_ETM,",?GY40?,?GY55?",EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,110,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,18,EL_ECWGP,-,EL_ECWTP,",F/R,R/R",EL_ETM,?GY55?,EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,111,-,A115A02_3,-,EL_ATYP,",?WBSS2?,GTSS_R",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,18,EL_ECWGP,-,EL_ECWTP,",F/L,R/L",EL_ETM,?GY55?,EL_ECWSF,!N,EL_ECWCC,",136,137",EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510105G0400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,112,-,A115A02_3,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,-,EL_ECWSF,-,EL_ECWCC,-,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,115C0158G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,113,-,A115A02_3,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECWGV,DG240,EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,-,EL_ECWSF,-,EL_ECWCC,-,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,115101080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,114,-,A115A02_3,-,EL_ATYP,",?SSVF?,GTSS_R",EL_ECWGV,",DG240,DG240B,DG240E",EL_AMR,-,EL_ECWRL,8,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,!(?GY?),EL_ECWSF,GSC330,EL_ECWCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510111G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,115,-,A115A02_3,-,EL_ATYP,",?SSVF?,GTSS_R",EL_ECWGV,",DG240,DG240B,DG240E",EL_AMR,-,EL_ECWRL,",13,89",EL_ECWGP,-,EL_ECWTP,-,EL_ETM,!(?GY?),EL_ECWSF,GSC330,EL_ECWCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510111G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,116,-,A115A02_3,-,EL_ATYP,",?SSVF?,GTSS_R",EL_ECWGV,",DG240,DG240B",EL_AMR,-,EL_ECWRL,",13,89",EL_ECWGP,",R/L,F/R",EL_ECWTP,-,EL_ETM,!(?GY?),EL_ECWSF,!(GSC330),EL_ECWCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,115100744,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,117,-,A115A02_3,-,EL_ATYP,",?SSVF?,GTSS_R",EL_ECWGV,",DG240,DG240B,DG240E",EL_AMR,-,EL_ECWRL,18,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,!(?GY?),EL_ECWSF,GSC330,EL_ECWCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,115100732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,118,-,A115A02_3,DG305수정-곽민철M요청(221103),EL_ATYP,!(?SS?),EL_ECWGV,",DG305A,DG310",EL_AMR,!B,EL_ECWRL,-,EL_ECWGP,-,EL_ECWTP,-,EL_ETM,-,EL_ECWSF,-,EL_ECWCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510018G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,120,A115A02_3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,121,-,STOP,작업요청 04416-COMPEN 조건 삭제,EL_ATYP,!(?SS?),EL_ECGV,DG305S,EL_ECWTP,",R/L,R/R",EL_DETS,Y,EL_ASPD,">=180,<=240",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_3,11510171G0100,DWG_A115A02_CAR2,11510171G01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,122,-,STOP,작업요청 04651-추가 수배_곽민철M요청,EL_ASPD,180,ETS_SPD1,W,EL_ECWTP,",R/L,R/R",EL_DETS,!Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_3,11510171G0100,DWG_A115A02_CAR2,11510171G01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
