PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
213015L01,RLS,2026-04-15,NEWYZER,GTSS_R,60,600,KR00,10110283G0300,TM,"GY17A, LEAD WIRE-LEFT",1,"GY17A-6R-3.9kW
- TM TYPE : GY17A, MOTOR : 3.9kW, SPEED : 60m/min
- ROPE : D6x6R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213014L01,RLS,2026-04-15,NEWYZER,GTSS_R,60,600,KR00,10110283G0300,TM,"GY17A, LEAD WIRE-LEFT",1,"GY17A-6R-3.9kW
- TM TYPE : GY17A, MOTOR : 3.9kW, SPEED : 60m/min
- ROPE : D6x6R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213013L01,RLS,2026-04-15,NEWYZER,GTSS_R,60,600,KR00,10110283G0300,TM,"GY17A, LEAD WIRE-LEFT",1,"GY17A-6R-3.9kW
- TM TYPE : GY17A, MOTOR : 3.9kW, SPEED : 60m/min
- ROPE : D6x6R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15755L01,RLS,2026-02-26,NEWYZER,WBSS2_(SSVF),60,600,KR00,10110283G0300,TM,"GY17A, LEAD WIRE-LEFT",1,"GY17A-7R-3.9kW
- TM TYPE : GY17A, MOTOR : 3.9kW, SPEED : 60m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212243L01,RLS,2026-02-10,NEWYZER,WBSS2_(SSVF),60,600,KR00,10110283G0300,TM,"GY17A, LEAD WIRE-LEFT",1,"GY17A-7R-3.9kW
- TM TYPE : GY17A, MOTOR : 3.9kW, SPEED : 60m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15823L02,RLS,2026-04-15,NEWYZER,WBSS2_(SSVF),90,600,KR00,10110283G0500,TM,"GY17B, LEAD WIRE-RIGHT",1,"GY17B-7R-5.9kW
- TM TYPE : GY17B, MOTOR : 5.9kW, SPEED : 90m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 길이는 15M 비표준 적용할 것.",A101A
E15890L01,RLS,2026-06-19,NEWYZER,WBSS2_(SSVF),105,600,KR00,10110283G0500,TM,"GY17B, LEAD WIRE-RIGHT",1,"* ENCODER 길이 비표준 적용에 주의할 것.

GY17B-7R-6.9kW
- TM TYPE : GY17B, MOTOR : 6.9kW, SPEED : 105m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
* ENCODER길이는 20M 비표준 적용할 것.",A101A
E15823L01,RLS,2026-04-15,NEWYZER,WBSS2_(SSVF),90,600,KR00,10110283G0700,TM,"GY17B, LEAD WIRE-LEFT",1,"GY17B-7R-5.9kW
- TM TYPE : GY17B, MOTOR : 5.9kW, SPEED : 90m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 길이는 15M 비표준 적용할 것.",A101A
E15824L01,RLS,2026-05-19,NEWYZER,WBSS2_(SSVF),90,550,KR00,10110283G0700,TM,"GY17B, LEAD WIRE-LEFT",1,"GY17B-7R-5.4kW
- TM TYPE : GY17B, MOTOR : 5.4kW, SPEED : 90m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 550kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER길이는 20M 비표준 적용할 것.

2026-04-08
1) 엔코더 길이 20m 비표준 요청",A101A
E15883L01,RLS,2026-06-19,NEWYZER,WBSS2_(SSVF),90,600,KR00,10110283G0700,TM,"GY17B, LEAD WIRE-LEFT",1,"GY17B-7R-5.9kW
- TM TYPE : GY17B, MOTOR : 5.9kW, SPEED : 90m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 길이는 20M 비표준 적용할 것.",A101A
E15958L01,RLS,2026-08-21,NEWYZER,WBSS2_(SSVF),105,600,KR00,10110283G0700,TM,"GY17B, LEAD WIRE-LEFT",1,"GY17B-7R-6.9kW
- TM TYPE : GY17B, MOTOR : 6.9kW, SPEED : 105m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- 엔코더 길이는 20M 비표준 적용할 것.",A101A
E15779L02,RLS,2026-03-23,NEWYZER,WBSS2_(SSVF),90,1000,KR00,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"GY20B-10R-9.8kW
- TM TYPE : GY20B, MOTOR : 9.8kW, SPEED : 90m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 길이는 15M 비표준 적용할 것.",A101A
149750U2204B01-149750L01,RLS,2026-04-28,,,,,,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"149750L01호기 TM ASSY 요청

GY20B-8R-8.9kW
- TM TYPE : GY20B, MOTOR : 8.9kW, SPEED : 90m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- ENCODER는 CONNECTOR가 변경된 개선품 적용할 것.
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
156394NB251-156394L08,RLS,2026-04-30,NOBRAND,기타,미지정,미지정,미지정,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"156394L08호기 TM ASSY 요청

GY20B-8R-8.6kW
- TM TYPE : GY20B, MOTOR : 8.6kW, SPEED : 105m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 750kg
- ENCODER는 CONNECTOR가 변경된 개선품 적용할 것.
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15820L14,RLS,2026-05-12,NEWYZER,WBSS2_(SSVF),105,630,KR00,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"GY20B-8R-7.5kW
- TM TYPE : GY20B, MOTOR : 7.5kW, SPEED : 105m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 630kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 15M 비표준 적용할 것.",A101A
E15884L01,RLS,2026-06-22,NEWYZER,WBSS2_(SSVF),90,750,KR00,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"GY20B-8R-7.4kW
- TM TYPE : GY20B, MOTOR : 7.4kW, SPEED : 90m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER 길이는 20M 비표준 적용할 것. (별도BOM)",A101A
E15904L01,RLS,2026-07-03,NEWYZER,WBSS2_(SSVF),90,700,KR00,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"GY20B-8R-6.9kW
- TM TYPE : GY20B, MOTOR : 6.9kW, SPEED : 90m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 700kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 20M 비표준 적용할 것.",A101A
211163L01,RLS,2026-04-13,NEWYZER,WBSS2_(SSVF),90,900,KR00,10110284G1100,TM,"GY20B, HARDENING SHEAVE",1,"GY20B-8R-8.9kW
- TM TYPE : GY20B, MOTOR : 8.9kW, SPEED : 90m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211463L01,RLS,2026-01-13,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.
- 단자대 조립은 나비 볼트로 진행 주의.
 > 수정가공도 : 10111212G01 적용할 것.",A101A
210562L30,RLS,2026-01-27,NEWYZER,GTSS_R,45,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"*2026.01.27 Duty 에 따른 용량 변경(메일 참조)*
GY25A-10R-4.9kW
- TM TYPE : GY25A, MOTOR : 4.9kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212133L19,RLS,2026-07-20,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212021L01,RLS,2026-01-21,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15782L01,RLS,2026-03-25,NEWYZER,WBSS2_(SSVF),60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210765L26,RLS,2026-08-27,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210562L29,RLS,2026-01-27,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210348L21,RLS,2026-06-30,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210692L31,RLS,2026-04-15,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E09992L18,RLS,2026-08-10,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210208L01,RLS,2026-01-21,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L63,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211348L41,RLS,2026-06-19,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211566L01,RLS,2026-01-29,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
209051L12,RLS,2026-02-10,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
209310L39,RLS,2026-06-11,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210847L01,RLS,2026-02-09,NEWYZER,GTSS_R,60,1200,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1200kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212133L21,RLS,2026-03-23,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L52,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211857L23,RLS,2026-08-13,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210673L23,RLS,2026-02-27,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211348L36,RLS,2026-06-24,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210788L08,RLS,2026-04-15,NEWYZER,GTSS_R,60,1200,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1200kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212133L22,RLS,2026-07-13,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L55,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211079L25,RLS,2026-08-25,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L56,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15789L01,RLS,2026-03-30,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210353L43,RLS,2026-08-11,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211079L23,RLS,2026-09-03,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211079L24,RLS,2026-08-25,NEWYZER,GTSS_R,60,1150,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-7.5kW
- TM TYPE : GY25A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1150kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211903L18,RLS,2026-01-30,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213322L27,RLS,2026-08-13,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210769L71,RLS,2026-06-16,NEWYZER,WBSS2_(SSVF),60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211842L25,RLS,2026-04-02,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211931L21,RLS,2026-04-29,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210348L22,RLS,2026-06-30,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L51,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L47,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
207547L54,RLS,2026-01-09,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211931L17,RLS,2026-04-24,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
209775L19,RLS,2026-08-24,NEWYZER,GTSS_R,60,1000,KR00,10110285G0200,TM,"GY25A,SANIL ENCODER적용,승안법 개정적용, LEAD WIRE-LEFT,SKF베어링",1,"GY25A-10R-6.6kW
- TM TYPE : GY25A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- A 개정 이후도면 적용할 것
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
