code,codeName,typeName,typeVal,name
EL_CHDM6,DOOR재질_(6),A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_CJAMBM7,JAMB재질_(7),A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_CHDM7,DOOR재질_(7),A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_CHDM4,DOOR재질_(4),A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_CJAMBM4,JAMB재질_(4),A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_BCDM2,DOOR (2) 재질,A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,A1 티타늄 패턴블라스트 엣칭 (NSP),TINPTBLET_A1,재질/무늬
EL_BCDM,DOOR 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BETM,TRANSOM 재질/무늬,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM1,JAMB재질_(1),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM1,DOOR재질_(1),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM2,JAMB재질_(2),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM3,JAMB재질_(3),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM2,DOOR재질_(2),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM3,DOOR재질_(3),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM0,DOOR재질_(CP),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM5,JAMB재질_(5),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM5,DOOR재질_(5),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM6,JAMB재질_(6),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM6,DOOR재질_(6),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM7,JAMB재질_(7),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM7,DOOR재질_(7),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CHDM4,DOOR재질_(4),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_CJAMBM4,JAMB재질_(4),A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BCDM2,DOOR (2) 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,A1 TRUE COLOR ETCHING,TR_ET_A1,재질/무늬
EL_BCDM,DOOR 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BETM,TRANSOM 재질/무늬,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM1,JAMB재질_(1),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM1,DOOR재질_(1),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM2,JAMB재질_(2),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM3,JAMB재질_(3),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM2,DOOR재질_(2),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM3,DOOR재질_(3),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM0,DOOR재질_(CP),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM5,JAMB재질_(5),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM5,DOOR재질_(5),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM6,JAMB재질_(6),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM6,DOOR재질_(6),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM7,JAMB재질_(7),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM7,DOOR재질_(7),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHDM4,DOOR재질_(4),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CJAMBM4,JAMB재질_(4),A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_BCDM2,DOOR (2) 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,A1 TRUE COLOR BDBL,TR_BDBL_A1,재질/무늬
EL_CHPBM6,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM0,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_BHOPBM,장애자 OPB : 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM1,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM2,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CFRSWM,소방 스위치 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM5,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM7,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM4,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_BMOPBM,MAIN OPB : 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM3,BUTTON 재질,SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA7,BUTTON 재질_(7),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA5,BUTTON 재질_(5),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA6,BUTTON 재질_(6),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA1,BUTTON 재질_(1),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA0,BUTTON 재질_(CP),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA3,BUTTON 재질_(3),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA4,BUTTON 재질_(4),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBMA2,BUTTON 재질_(2),SUS_HL_A1,SUSHL_A1,전기의장재질
EL_CHPBM6,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM0,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_BHOPBM,장애자 OPB : 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM1,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM2,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CFRSWM,소방 스위치 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM5,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM7,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM4,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_BMOPBM,MAIN OPB : 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM3,BUTTON 재질,SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA7,BUTTON 재질_(7),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA5,BUTTON 재질_(5),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA6,BUTTON 재질_(6),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA1,BUTTON 재질_(1),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA0,BUTTON 재질_(CP),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA3,BUTTON 재질_(3),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA4,BUTTON 재질_(4),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBMA2,BUTTON 재질_(2),SUS_MIR_A1,SUSMIR_A1,전기의장재질
EL_CHPBM6,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM0,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_BHOPBM,장애자 OPB : 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM1,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM2,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CFRSWM,소방 스위치 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM5,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM7,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM4,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_BMOPBM,MAIN OPB : 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM3,BUTTON 재질,SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA7,BUTTON 재질_(7),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA5,BUTTON 재질_(5),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA6,BUTTON 재질_(6),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA1,BUTTON 재질_(1),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA0,BUTTON 재질_(CP),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA3,BUTTON 재질_(3),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA4,BUTTON 재질_(4),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBMA2,BUTTON 재질_(2),SUS_BDBL_A1,BDBMIR_A1,전기의장재질
EL_CHPBM6,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM0,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_BHOPBM,장애자 OPB : 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM1,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM2,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CFRSWM,소방 스위치 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM5,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM7,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM4,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_BMOPBM,MAIN OPB : 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM3,BUTTON 재질,TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA7,BUTTON 재질_(7),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA5,BUTTON 재질_(5),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA6,BUTTON 재질_(6),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA1,BUTTON 재질_(1),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA0,BUTTON 재질_(CP),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA3,BUTTON 재질_(3),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA4,BUTTON 재질_(4),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBMA2,BUTTON 재질_(2),TI_GOLD_HL_A1,TINHL_GLD_A1,전기의장재질
EL_CHPBM6,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM0,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_BHOPBM,장애자 OPB : 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM1,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM2,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CFRSWM,소방 스위치 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM5,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM7,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM4,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_BMOPBM,MAIN OPB : 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBM3,BUTTON 재질,TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA7,BUTTON 재질_(7),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA5,BUTTON 재질_(5),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA6,BUTTON 재질_(6),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA1,BUTTON 재질_(1),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA0,BUTTON 재질_(CP),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA3,BUTTON 재질_(3),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA4,BUTTON 재질_(4),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_CHPBMA2,BUTTON 재질_(2),TI_BLACK_MIR_A1,TINMIR_BLK_A1,전기의장재질
EL_ATYP,기종,SSVF5 (단종),SSVF5,기종
EL_BMDL,표준의장,SIMPLE BLACK,SP_02,카내사양표준의장
EL_BMDL,표준의장,DELUX CHAMPAGNE,DL_01,카내사양표준의장
EL_BMDL,표준의장,DELUX BLACK,DL_03,카내사양표준의장
EL_ECWSD,◎ CWT;SHEAVE DIA.,100,100,CWT;SHEAVE DIA
EL_ECWSD,◎ CWT;SHEAVE DIA.,140,140,CWT;SHEAVE DIA
EL_CHPIT1,HPI 사양/재질_(1),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT2,HPI 사양/재질_(2),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT3,HPI 사양/재질_(3),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT0,HPI 사양/재질_(CP),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT5,HPI 사양/재질_(5),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT6,HPI 사양/재질_(6),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT7,HPI 사양/재질_(7),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_CHPIT4,HPI 사양/재질_(4),PI_D110A_A(단종),PI_D110A_A,HPI 사양재질
EL_ATYP,기종,STVF1 (단종),STVF1,기종
EL_ATYP,기종,FI4GL (단종),FI4GL,기종
EL_AOPEN,열림,2UP,2UP,열림
EL_BMDL,표준의장,N:EX ECO BLACK,NXE_BLK,카내사양표준의장
EL_AGRS,◎ GROUP SYSTEM,HRGC-500C,500C,GROUP SYSTEM
EL_BMDL,표준의장,N:EX 까사2_A1 (단종),NEX_PB2_A1,카내사양표준의장
EL_BMDL,표준의장,N:EX 테라스2_A1 (단종),NEX_SB2_A1,카내사양표준의장
EL_BMDL,표준의장,NEOD (BLACK)_A1 (단종),NEOD_A1,카내사양표준의장
EL_BMDL,표준의장,글로시 레트로_A1 (RMHG_03_A1),RMHG_03_A1,카내사양표준의장
EL_BMDL,표준의장,RMSS_01_A1,RMSS_01_A1,카내사양표준의장
EL_BWMT,WALL 재질/무늬 총칭,RMSS_01_A1,RMSS_01_A1,WALL재질무늬카내
EL_BWMT,WALL 재질/무늬 총칭,RMSS_02,RMSS_02,WALL재질무늬카내
EL_BWMT,WALL 재질/무늬 총칭,RMSS_02_A1,RMSS_02_A1,WALL재질무늬카내
EL_BWMT,WALL 재질/무늬 총칭,N:EX 까사2_A1,NEX_PB2_A1,WALL재질무늬카내
EL_BWMT,WALL 재질/무늬 총칭,N:EX 어반2_A1,NEX_PS2_A1,WALL재질무늬카내
EL_ETM,권상기,GX160E,GX160E,권상기
EL_CHPB1,BUTTON_(1),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HPB_221CB(단종),HPB_221CB,BUTTON사양재질
EL_BCI,CAGE 인테리어 적용,CEILING+HANDRAIL,CH,CAGE인테리어
EL_BWMT,WALL 재질/무늬 총칭,RMNM_01 (루제트 골드),RMNM_01,WALL재질무늬카내
EL_DPSC,승강로 급기가압 제연시스템 적용,[H02] 승강로 좌측면 전면,H02,EL_DPSC
EL_DPSC,승강로 급기가압 제연시스템 적용,[H06] 승강로 후면 중앙,H06,EL_DPSC
EL_DPSC,승강로 급기가압 제연시스템 적용,[H08] 승강로 우측면 후면,H08,EL_DPSC
EL_DPSC,승강로 급기가압 제연시스템 적용,[H09] 승강로 우측면 중앙,H09,EL_DPSC
EL_ERHSW,교체; HATCH SILL 폭,"97 (표면치수 : 94), 사이드오픈 적용 불가",97,EL_ERHSW
EL_ETM,권상기,GX100G,GX100G,권상기
EL_DINOUT,◎ 설계 내/외작 강제변경(TEST용),내작강제적용,F_IN,EL_DINOUT
EL_BEF,ET FILM 적용,"2장 (WALL, C/D)",W1C1,EL_BEF
EL_BEF,ET FILM 적용,"2장 (C/D, H/D)",C1H1,EL_BEF
EL_BEF,ET FILM 적용,"3장 (WALL 2, C/D 1)",W2C1,EL_BEF
EL_BEF,ET FILM 적용,"3장 (WALL 1, C/D 1, H/D 1)",W1C1H1,EL_BEF
EL_BCDM,DOOR 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BETM,TRANSOM 재질/무늬,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM1,JAMB재질_(1),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM1,DOOR재질_(1),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM2,JAMB재질_(2),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM3,JAMB재질_(3),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM2,DOOR재질_(2),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM3,DOOR재질_(3),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM0,DOOR재질_(CP),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM5,JAMB재질_(5),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM5,DOOR재질_(5),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM6,JAMB재질_(6),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM6,DOOR재질_(6),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM7,JAMB재질_(7),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM7,DOOR재질_(7),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CHDM4,DOOR재질_(4),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_CJAMBM4,JAMB재질_(4),A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BCDM2,DOOR (2) 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,A1 HAIRLINE (t1.0),SUSHL_A1_T1.0,재질/무늬
EL_BCDM,DOOR 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BETM,TRANSOM 재질/무늬,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_CJAMBM1,JAMB재질_(1),A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_CHDM1,DOOR재질_(1),A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,A1 MIRROR (t1.0),SUSMIR_A1_T1.0,재질/무늬
